file_name,carboxyl_concentration,C-C:total_number,C-C:mean_value,C-C:error,C-C_sp1-sp1:total_number,C-C_sp1-sp1:mean_value,C-C_sp1-sp1:error,C-C_sp1-sp2:total_number,C-C_sp1-sp2:mean_value,C-C_sp1-sp2:error,C-C_sp1-sp3:total_number,C-C_sp1-sp3:mean_value,C-C_sp1-sp3:error,C-C_sp1-strained:total_number,C-C_sp1-strained:mean_value,C-C_sp1-strained:error,C-C_sp2-sp2:total_number,C-C_sp2-sp2:mean_value,C-C_sp2-sp2:error,C-C_sp2-sp3:total_number,C-C_sp2-sp3:mean_value,C-C_sp2-sp3:error,C-C_sp2-strained:total_number,C-C_sp2-strained:mean_value,C-C_sp2-strained:error,C-C_sp3-sp3:total_number,C-C_sp3-sp3:mean_value,C-C_sp3-sp3:error,C-C_sp3-strained:total_number,C-C_sp3-strained:mean_value,C-C_sp3-strained:error,C-C_strained-strained:total_number,C-C_strained-strained:mean_value,C-C_strained-strained:error,C-C-C:total_number,C-C-C:mean_value,C-C-C:error,C-C-C_C-sp1-C:total_number,C-C-C_C-sp1-C:mean_value,C-C-C_C-sp1-C:error,C-C-C_C-sp2-C:total_number,C-C-C_C-sp2-C:mean_value,C-C-C_C-sp2-C:error,C-C-C_C-sp3-C:total_number,C-C-C_C-sp3-C:mean_value,C-C-C_C-sp3-C:error,C-C-C_C-strained-C:total_number,C-C-C_C-strained-C:mean_value,C-C-C_C-strained-C:error,C-C-H:total_number,C-C-H:mean_value,C-C-H:error,C-C-H_C-sp2-H:total_number,C-C-H_C-sp2-H:mean_value,C-C-H_C-sp2-H:error,C-C-H_C-sp3-H:total_number,C-C-H_C-sp3-H:mean_value,C-C-H_C-sp3-H:error,C-C-O:total_number,C-C-O:mean_value,C-C-O:error,C-C-O_C-sp1-O:total_number,C-C-O_C-sp1-O:mean_value,C-C-O_C-sp1-O:error,C-C-O_C-sp2-O:total_number,C-C-O_C-sp2-O:mean_value,C-C-O_C-sp2-O:error,C-C-O_C-sp3-O:total_number,C-C-O_C-sp3-O:mean_value,C-C-O_C-sp3-O:error,C-C-O_C-strained-O:total_number,C-C-O_C-strained-O:mean_value,C-C-O_C-strained-O:error,C-H:total_number,C-H:mean_value,C-H:error,C-O:total_number,C-O:mean_value,C-O:error,C-O_sp1-sp1:total_number,C-O_sp1-sp1:mean_value,C-O_sp1-sp1:error,C-O_sp1-strained:total_number,C-O_sp1-strained:mean_value,C-O_sp1-strained:error,C-O_sp2-sp1:total_number,C-O_sp2-sp1:mean_value,C-O_sp2-sp1:error,C-O_sp2-strained:total_number,C-O_sp2-strained:mean_value,C-O_sp2-strained:error,C-O_sp3-sp1:total_number,C-O_sp3-sp1:mean_value,C-O_sp3-sp1:error,C-O_sp3-sp2:total_number,C-O_sp3-sp2:mean_value,C-O_sp3-sp2:error,C-O_sp3-strained:total_number,C-O_sp3-strained:mean_value,C-O_sp3-strained:error,C-O_strained-sp1:total_number,C-O_strained-sp1:mean_value,C-O_strained-sp1:error,C-O_strained-strained:total_number,C-O_strained-strained:mean_value,C-O_strained-strained:error,C-O-C:total_number,C-O-C:mean_value,C-O-C:error,C-O-C_C-sp1-C:total_number,C-O-C_C-sp1-C:mean_value,C-O-C_C-sp1-C:error,C-O-C_C-strained-C:total_number,C-O-C_C-strained-C:mean_value,C-O-C_C-strained-C:error,C-O-H:total_number,C-O-H:mean_value,C-O-H:error,C-O-H_C-sp1-H:total_number,C-O-H_C-sp1-H:mean_value,C-O-H_C-sp1-H:error,C-O-H_C-sp2-H:total_number,C-O-H_C-sp2-H:mean_value,C-O-H_C-sp2-H:error,C-O-H_C-strained-H:total_number,C-O-H_C-strained-H:mean_value,C-O-H_C-strained-H:error,C-O-O:total_number,C-O-O:mean_value,C-O-O:error,C-O-O_C-sp1-O:total_number,C-O-O_C-sp1-O:mean_value,C-O-O_C-sp1-O:error,C-O-O_C-sp2-O:total_number,C-O-O_C-sp2-O:mean_value,C-O-O_C-sp2-O:error,C-O-O_C-strained-O:total_number,C-O-O_C-strained-O:mean_value,C-O-O_C-strained-O:error,H-C-H:total_number,H-C-H:mean_value,H-C-H:error,H-C-H_H-sp3-H:total_number,H-C-H_H-sp3-H:mean_value,H-C-H_H-sp3-H:error,H-C-O:total_number,H-C-O:mean_value,H-C-O:error,H-C-O_H-sp3-O:total_number,H-C-O_H-sp3-O:mean_value,H-C-O_H-sp3-O:error,H-O:total_number,H-O:mean_value,H-O:error,H-O-H:total_number,H-O-H:mean_value,H-O-H:error,H-O-O:total_number,H-O-O:mean_value,H-O-O:error,H-O-O_H-sp1-O:total_number,H-O-O_H-sp1-O:mean_value,H-O-O_H-sp1-O:error,O-C-H:total_number,O-C-H:mean_value,O-C-H:error,O-C-H_O-sp2-H:total_number,O-C-H_O-sp2-H:mean_value,O-C-H_O-sp2-H:error,O-C-H_O-sp3-H:total_number,O-C-H_O-sp3-H:mean_value,O-C-H_O-sp3-H:error,O-C-O:total_number,O-C-O:mean_value,O-C-O:error,O-C-O_O-sp2-O:total_number,O-C-O_O-sp2-O:mean_value,O-C-O_O-sp2-O:error,O-C-O_O-sp3-O:total_number,O-C-O_O-sp3-O:mean_value,O-C-O_O-sp3-O:error,O-H:total_number,O-H:mean_value,O-H:error,O-O:total_number,O-O:mean_value,O-O:error,O-O_sp1-sp1:total_number,O-O_sp1-sp1:mean_value,O-O_sp1-sp1:error,O-O_sp1-sp2:total_number,O-O_sp1-sp2:mean_value,O-O_sp1-sp2:error,O-O_sp1-strained:total_number,O-O_sp1-strained:mean_value,O-O_sp1-strained:error,O-O_sp2-strained:total_number,O-O_sp2-strained:mean_value,O-O_sp2-strained:error,O-O_strained-strained:total_number,O-O_strained-strained:mean_value,O-O_strained-strained:error,O-O-H:total_number,O-O-H:mean_value,O-O-H:error,O-O-H_O-sp1-H:total_number,O-O-H_O-sp1-H:mean_value,O-O-H_O-sp1-H:error,O-O-H_O-sp2-H:total_number,O-O-H_O-sp2-H:mean_value,O-O-H_O-sp2-H:error,O-O-H_O-strained-H:total_number,O-O-H_O-strained-H:mean_value,O-O-H_O-strained-H:error,O-O-O:total_number,O-O-O:mean_value,O-O-O:error,O-O-O_O-sp1-O:total_number,O-O-O_O-sp1-O:mean_value,O-O-O_O-sp1-O:error,C_atoms_sp1-like_total,C_atoms_sp2-like_total,C_atoms_sp(2+x)-like_total,C_atoms_sp3-like_total,O_atoms_sp1-like_total,O_atoms_sp2-like_total,O_atoms_sp(2+x)-like_total,C-C_-coordination_number,C-H_-coordination_number,C-O_-coordination_number,C_atoms_only_1_neighbourtotal,C_atoms_with_bond_angles_<_90_deg._total,C_n10_m1,C_n10_m10,C_n10_m2,C_n10_m3,C_n10_m4,C_n10_m5,C_n10_m6,C_n10_m7,C_n10_m8,C_n10_m9,C_n11_m1,C_n11_m10,C_n11_m11,C_n11_m2,C_n11_m3,C_n11_m4,C_n11_m5,C_n11_m6,C_n11_m7,C_n11_m8,C_n11_m9,C_n12_m1,C_n12_m10,C_n12_m11,C_n12_m12,C_n12_m2,C_n12_m3,C_n12_m4,C_n12_m5,C_n12_m6,C_n12_m7,C_n12_m8,C_n12_m9,C_n3_m1,C_n3_m2,C_n3_m3,C_n4_m1,C_n4_m2,C_n4_m3,C_n4_m4,C_n5_m1,C_n5_m2,C_n5_m3,C_n5_m4,C_n5_m5,C_n6_m1,C_n6_m2,C_n6_m3,C_n6_m4,C_n6_m5,C_n6_m6,C_n7_m1,C_n7_m2,C_n7_m3,C_n7_m4,C_n7_m5,C_n7_m6,C_n7_m7,C_n8_m1,C_n8_m2,C_n8_m3,C_n8_m4,C_n8_m5,C_n8_m6,C_n8_m7,C_n8_m8,C_n9_m1,C_n9_m2,C_n9_m3,C_n9_m4,C_n9_m5,C_n9_m6,C_n9_m7,C_n9_m8,C_n9_m9,H-C_-coordination_number,H-O_-coordination_number,H_n3_m1,H_n3_m2,H_n3_m3,O-C_-coordination_number,O-H_-coordination_number,O-O_-coordination_number,O_atoms_only_1_neighbourtotal,O_atoms_with_bond_angles_<_90_deg._total,O_n10_m1,O_n10_m10,O_n10_m2,O_n10_m3,O_n10_m4,O_n10_m5,O_n10_m6,O_n10_m7,O_n10_m8,O_n10_m9,O_n11_m1,O_n11_m10,O_n11_m11,O_n11_m2,O_n11_m3,O_n11_m4,O_n11_m5,O_n11_m6,O_n11_m7,O_n11_m8,O_n11_m9,O_n12_m1,O_n12_m10,O_n12_m11,O_n12_m12,O_n12_m2,O_n12_m3,O_n12_m4,O_n12_m5,O_n12_m6,O_n12_m7,O_n12_m8,O_n12_m9,O_n3_m1,O_n3_m2,O_n3_m3,O_n4_m1,O_n4_m2,O_n4_m3,O_n4_m4,O_n5_m1,O_n5_m2,O_n5_m3,O_n5_m4,O_n5_m5,O_n6_m1,O_n6_m2,O_n6_m3,O_n6_m4,O_n6_m5,O_n6_m6,O_n7_m1,O_n7_m2,O_n7_m3,O_n7_m4,O_n7_m5,O_n7_m6,O_n7_m7,O_n8_m1,O_n8_m2,O_n8_m3,O_n8_m4,O_n8_m5,O_n8_m6,O_n8_m7,O_n8_m8,O_n9_m1,O_n9_m2,O_n9_m3,O_n9_m4,O_n9_m5,O_n9_m6,O_n9_m7,O_n9_m8,O_n9_m9,ring_density_10_irreducible_sp,ring_density_10_reducible_all,ring_density_11_irreducible_sp,ring_density_11_reducible_all,ring_density_12_irreducible_sp,ring_density_12_reducible_all,ring_density_3_irreducible_sp,ring_density_3_reducible_all,ring_density_4_irreducible_sp,ring_density_4_reducible_all,ring_density_5_irreducible_sp,ring_density_5_reducible_all,ring_density_6_irreducible_sp,ring_density_6_reducible_all,ring_density_7_irreducible_sp,ring_density_7_reducible_all,ring_density_8_irreducible_sp,ring_density_8_reducible_all,ring_density_9_irreducible_sp,ring_density_9_reducible_all,rings_total_number_10_all,rings_total_number_10_sp,rings_total_number_11_all,rings_total_number_11_sp,rings_total_number_12_all,rings_total_number_12_sp,rings_total_number_3_all,rings_total_number_3_sp,rings_total_number_4_all,rings_total_number_4_sp,rings_total_number_5_all,rings_total_number_5_sp,rings_total_number_6_all,rings_total_number_6_sp,rings_total_number_7_all,rings_total_number_7_sp,rings_total_number_8_all,rings_total_number_8_sp,rings_total_number_9_all,rings_total_number_9_sp,sp2-like_n10_m1,sp2-like_n10_m10,sp2-like_n10_m2,sp2-like_n10_m3,sp2-like_n10_m4,sp2-like_n10_m5,sp2-like_n10_m6,sp2-like_n10_m7,sp2-like_n10_m8,sp2-like_n10_m9,sp2-like_n11_m1,sp2-like_n11_m10,sp2-like_n11_m11,sp2-like_n11_m2,sp2-like_n11_m3,sp2-like_n11_m4,sp2-like_n11_m5,sp2-like_n11_m6,sp2-like_n11_m7,sp2-like_n11_m8,sp2-like_n11_m9,sp2-like_n12_m1,sp2-like_n12_m10,sp2-like_n12_m11,sp2-like_n12_m12,sp2-like_n12_m2,sp2-like_n12_m3,sp2-like_n12_m4,sp2-like_n12_m5,sp2-like_n12_m6,sp2-like_n12_m7,sp2-like_n12_m8,sp2-like_n12_m9,sp2-like_n3_m1,sp2-like_n3_m2,sp2-like_n3_m3,sp2-like_n4_m1,sp2-like_n4_m2,sp2-like_n4_m3,sp2-like_n4_m4,sp2-like_n5_m1,sp2-like_n5_m2,sp2-like_n5_m3,sp2-like_n5_m4,sp2-like_n5_m5,sp2-like_n6_m1,sp2-like_n6_m2,sp2-like_n6_m3,sp2-like_n6_m4,sp2-like_n6_m5,sp2-like_n6_m6,sp2-like_n7_m1,sp2-like_n7_m2,sp2-like_n7_m3,sp2-like_n7_m4,sp2-like_n7_m5,sp2-like_n7_m6,sp2-like_n7_m7,sp2-like_n8_m1,sp2-like_n8_m2,sp2-like_n8_m3,sp2-like_n8_m4,sp2-like_n8_m5,sp2-like_n8_m6,sp2-like_n8_m7,sp2-like_n8_m8,sp2-like_n9_m1,sp2-like_n9_m2,sp2-like_n9_m3,sp2-like_n9_m4,sp2-like_n9_m5,sp2-like_n9_m6,sp2-like_n9_m7,sp2-like_n9_m8,sp2-like_n9_m9
neutral_9653,0.003378378,1466,0.1502,0.0058,,,,,,,,,,,,,261,0.1398,0.0045,503,0.1512,0.0021,,,,680,0.1534,0.0027,,,,,,,2823,116.51,5,,,,921,119.83,3.13,1882,114.9,4.97,,,,181,118.91,1.83,176,119,1.51,5,115.74,6.1,1918,101.85,18.25,,,,40,118.4,3.82,1874,101.47,18.29,,,,90,0.11,0.0003,647,0.145,0.0034,,,,,,,13,0.1381,0.0026,7,0.1222,0.0008,331,0.1445,0.0013,,,,294,0.1465,0.0022,,,,,,,144,62.74,6.8,4,102.23,4.27,140,61.61,0.97,335,107.78,1.34,333,107.8,1.32,,,,2,105.24,2.76,4,106.8,2.13,4,106.8,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.3,0,,,,1,106.3,0,,,,,,,,,,336,0.099,0.0007,3,0.1467,0.0026,3,0.1467,0.0026,,,,,,,,,,,,,2,101.72,0.27,2,101.72,0.27,,,,,,,,,,,,,,379,8,627,343,,,2.89,0.09,0.64,,,0,0.617,0,0,0,0,0,0,0,0.001,0,0.651,0.002,0,0,0,0,0,0,0,0.003,0,0.247,0.001,0.392,0,0,0,0,0,0,0,0.001,0,0.072,0.001,0,0,0,0,0,0,0.001,0,0.001,0,0,0,0,0,0.227,0,0,0,0,0.001,0.142,0.001,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0.002,0.001,0,0.001,0.21,0.79,,,,1.28,0.67,0.01,22,140,0.001,0,0,0,0,0,0,0,0,0,0.651,0,0,0.003,0,0,0,0,0,0,0,0.001,0,0,0,0.247,0.001,0,0,0,0,0,0,0.072,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.142,0.001,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0,0,0.003,0.617,0,0.656,0,0.641,0.072,0.072,0,0,0.001,0.001,0.227,0.227,0.004,0.143,0,0.023,0,0.003,1201,6,1275,0,1246,0,141,141,0,0,2,2,442,441,278,8,45,0,6,0,0.061,0,0.128,0.155,0.134,0.066,0.035,0.009,0.001,0,0.092,0,0,0.165,0.166,0.116,0.044,0.013,0.002,0,0,0.073,0,0,0,0.131,0.132,0.117,0.079,0.038,0.017,0.004,0.001,0,0,0,0,0,0,0,0,0.001,0,0,0,0.045,0.079,0.038,0.024,0.004,0.001,0.034,0.048,0.013,0.005,0,0,0,0.005,0.004,0.001,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0
neutral_9654,0.001683502,1462,0.1501,0.0058,,,,,,,,,,,,,268,0.1395,0.0042,512,0.1513,0.002,,,,674,0.1535,0.0026,,,,,,,2806,116.53,4.71,,,,933,119.85,3.17,1866,114.87,4.48,,,,180,119,1.31,180,119,1.31,,,,1922,102.13,17.99,,,,54,118.26,4.06,1866,101.65,18.03,,,,90,0.11,0.0001,650,0.145,0.0031,,,,,,,24,0.1381,0.0029,3,0.1226,0.0006,333,0.1445,0.0014,,,,289,0.1464,0.0027,,,,,,,144,64.61,11.07,8,107.71,6.68,136,62.08,3.3,337,107.81,1.39,337,107.81,1.39,,,,,,,5,107.25,1.28,5,107.25,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,0.099,0.0007,3,0.1481,0.0032,3,0.1481,0.0032,,,,,,,,,,,,,1,100.98,0,1,100.98,0,,,,,,,,,,,,,,389,3,622,351,,,2.88,0.09,0.64,,,0,0.609,0,0,0,0,0,0,0,0.005,0,0.633,0,0,0,0,0,0,0,0,0.008,0,0.265,0.01,0.387,0,0,0,0,0,0,0,0.003,0,0.069,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0.001,0.225,0,0,0,0,0.002,0.138,0,0,0,0,0,0,0.026,0.002,0,0,0,0,0,0,0.003,0.002,0,0,0.21,0.79,,,,1.28,0.67,0.01,20,136,0.005,0,0,0,0,0,0,0,0,0,0.633,0,0,0.008,0,0,0,0,0,0,0,0.01,0,0,0,0.265,0.003,0,0,0,0,0,0,0.069,0,0,0.001,0,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0,0.138,0.002,0,0,0,0,0,0.002,0.026,0,0,0,0,0,0,0,0.002,0.003,0,0,0,0,0,0,0.003,0.614,0,0.641,0,0.665,0.069,0.069,0.001,0.001,0.001,0.001,0.226,0.226,0.007,0.139,0,0.028,0,0.005,1195,5,1248,0,1295,0,134,134,2,2,2,2,440,440,271,14,54,0,9,0,0.07,0,0.137,0.131,0.112,0.083,0.036,0.012,0.002,0.001,0.115,0,0,0.183,0.126,0.081,0.045,0.023,0.008,0.001,0,0.105,0.001,0,0,0.149,0.122,0.087,0.073,0.046,0.021,0.009,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0.044,0.075,0.04,0.025,0.004,0.002,0.023,0.047,0.013,0.007,0.001,0,0,0.002,0.007,0.002,0.001,0,0,0,0,0.001,0.002,0.001,0,0,0,0,0,0
neutral_9655,0.005084746,1467,0.1502,0.0058,,,,,,,,,,,,,257,0.1398,0.0042,520,0.1511,0.0022,,,,675,0.1536,0.0031,,,,,,,2826,116.52,4.7,,,,929,119.81,3.21,1882,114.91,4.46,,,,180,119.01,1.53,180,119.01,1.53,,,,1919,101.89,18.09,,,,34,117.72,4.21,1885,101.61,18.12,,,,90,0.11,0.0001,646,0.1452,0.0033,,,,,,,12,0.1386,0.0022,5,0.1226,0.0008,336,0.1445,0.0015,,,,292,0.1466,0.0028,,,,,,,143,63.26,8.37,5,105.18,4.99,138,61.74,2.32,335,107.68,1.39,332,107.7,1.37,,,,2,104.8,2.64,7,105.47,4.79,6,104.54,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,107.53,0,,,,1,107.53,0,336,0.099,0.0008,5,0.1475,0.003,4,0.1478,0.0033,,,,,,,,,,,,,3,103.91,3.7,2,102.14,2.93,,,,,,,,,,,,,,381,5,628,345,,1,2.89,0.09,0.64,,,0,0.627,0,0,0,0,0,0,0,0.002,0,0.65,0,0,0,0,0,0,0,0,0.007,0,0.253,0.005,0.399,0,0,0,0,0,0,0,0.002,0,0.07,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0.001,0.229,0,0,0,0,0.001,0.14,0,0,0,0,0,0,0.026,0.001,0,0,0,0,0,0,0.001,0.003,0,0,0.21,0.79,,,,1.28,0.66,0.02,22,138,0.002,0,0,0,0,0,0,0,0,0,0.65,0,0,0.007,0,0,0,0,0,0,0,0.005,0,0,0,0.253,0.002,0,0,0,0,0,0,0.07,0,0,0.001,0,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0,0.14,0.001,0,0,0,0,0,0.001,0.026,0,0,0,0,0,0,0,0.003,0.001,0,0,0,0,0,0,0.002,0.63,0,0.657,0,0.659,0.07,0.07,0.001,0.001,0.001,0.001,0.23,0.23,0.005,0.141,0,0.027,0,0.004,1225,3,1277,0,1282,0,137,137,1,1,2,2,447,447,274,10,53,0,7,0,0.069,0,0.129,0.154,0.136,0.068,0.03,0.012,0.003,0.003,0.109,0,0,0.166,0.153,0.11,0.043,0.017,0.003,0.001,0,0.087,0,0,0,0.136,0.134,0.113,0.066,0.047,0.016,0.004,0.004,0,0,0,0.001,0,0,0,0,0,0,0,0,0.055,0.071,0.044,0.02,0.006,0.002,0.044,0.04,0.012,0.005,0.001,0,0,0.006,0.006,0.001,0,0,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0
neutral_9656,0.003384095,1464,0.1501,0.0057,,,,,,,,,,,,,259,0.1397,0.0046,528,0.1512,0.0022,1,0.1368,0,663,0.1533,0.0026,1,0.1455,0,,,,2815,116.53,5.02,,,,933,119.85,3.05,1869,114.88,4.99,1,132.55,0,181,118.79,1.42,178,118.86,1.26,3,114.18,2.97,1912,102.05,18.33,,,,50,119.43,3.58,1860,101.58,18.31,2,103.08,52.42,90,0.11,0.0001,646,0.1451,0.0037,,,,,,,17,0.1368,0.0018,8,0.1225,0.0006,329,0.1446,0.0016,,,,291,0.1467,0.0026,,,,1,0.1381,0,143,62.76,6.78,3,103.35,2.26,140,61.89,3.25,334,107.84,1.37,334,107.84,1.37,,,,,,,6,102.49,9.06,6,102.49,9.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,0.0989,0.0007,4,0.1461,0.0042,4,0.1461,0.0042,,,,,,,,,,,,,2,103.3,0.64,2,103.3,0.64,,,,,,,,,,,,,,387,4,622,345,,,2.89,0.09,0.64,,1,0,0.606,0,0,0,0,0,0,0,0.006,0,0.635,0.003,0,0,0,0,0,0,0,0.008,0,0.24,0.016,0.383,0,0,0,0,0,0,0,0.001,0,0.071,0.001,0,0.001,0.001,0,0,0,0.001,0,0,0,0,0,0,0.001,0.225,0,0,0,0,0.001,0.139,0.001,0,0,0,0,0,0.022,0.003,0,0,0,0,0,0,0.001,0.003,0,0.001,0.21,0.79,,,,1.28,0.67,0.02,20,140,0.006,0,0,0,0,0,0,0,0,0,0.635,0,0,0.008,0,0,0,0,0,0,0,0.016,0,0,0,0.24,0.001,0,0,0,0,0,0,0.071,0,0,0.001,0.001,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0,0.139,0.001,0,0,0,0,0,0.003,0.022,0,0,0,0,0,0,0,0.003,0.001,0,0,0,0,0,0,0.004,0.612,0,0.647,0,0.64,0.071,0.071,0.002,0.002,0.001,0.001,0.226,0.226,0.003,0.141,0,0.025,0,0.004,1190,8,1257,0,1244,0,139,139,3,3,1,1,440,440,275,6,49,0,7,0,0.065,0,0.139,0.13,0.128,0.077,0.039,0.009,0.002,0,0.109,0,0,0.196,0.125,0.098,0.047,0.017,0.004,0.001,0,0.089,0,0,0,0.157,0.108,0.098,0.074,0.044,0.024,0.003,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0.074,0.045,0.023,0.004,0.001,0.04,0.034,0.017,0.007,0,0,0,0.008,0.002,0.002,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0
neutral_9657,0.003378378,1465,0.1501,0.0057,,,,,,,,,,,,,255,0.1396,0.0043,522,0.1512,0.0021,,,,685,0.1533,0.0025,,,,,,,2818,116.62,4.64,,,,923,119.82,3.19,1892,115.06,4.44,,,,180,118.89,1.71,178,119.01,1.28,2,108.22,1.54,1938,101.76,18.46,,,,42,118.75,3.9,1896,101.38,18.48,,,,90,0.11,0.0003,654,0.1452,0.0035,,,,,,,14,0.1365,0.0031,7,0.1224,0.0013,334,0.1446,0.0015,,,,299,0.1469,0.0023,,,,,,,150,63.17,8.29,4,109.1,5.95,146,61.92,3.18,334,107.86,1.38,334,107.86,1.38,,,,,,,6,97.54,10.51,6,97.54,10.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.32,0,,,,1,106.32,0,1,100.01,0,,,,1,100.01,0,336,0.0989,0.0006,4,0.146,0.0021,4,0.146,0.0021,,,,,,,,,,,,,2,104.55,0.17,2,104.55,0.17,,,,,,,,,,,,,,381,1,632,346,,,2.89,0.09,0.64,,,0,0.62,0,0,0,0,0,0.001,0,0.005,0,0.678,0,0,0,0,0,0,0,0,0.004,0,0.284,0.012,0.395,0,0,0,0,0,0,0,0.001,0,0.074,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0.001,0.228,0,0,0,0,0.001,0.149,0,0,0,0,0,0,0.026,0.002,0,0,0,0,0,0,0.002,0.001,0,0,0.21,0.79,,,,1.29,0.66,0.02,14,146,0.005,0,0,0.001,0,0,0,0,0,0,0.678,0,0,0.004,0,0,0,0,0,0,0,0.012,0,0,0,0.284,0.001,0,0,0,0,0,0,0.074,0,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.149,0.001,0,0,0,0,0,0.002,0.026,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0,0,0.003,0.626,0,0.681,0,0.691,0.074,0.074,0.002,0.002,0,0,0.229,0.229,0.004,0.149,0,0.028,0,0.002,1218,6,1326,0,1345,0,144,144,4,4,0,0,445,445,290,7,54,0,4,0,0.073,0,0.143,0.162,0.119,0.065,0.029,0.011,0.002,0.001,0.122,0,0,0.194,0.167,0.097,0.042,0.016,0.004,0.002,0,0.099,0.001,0,0,0.156,0.151,0.121,0.073,0.034,0.015,0.005,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0.054,0.076,0.036,0.022,0.006,0.002,0.041,0.045,0.018,0.005,0,0,0,0.007,0.005,0.002,0.001,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0
neutral_9658,0.001694915,1470,0.1502,0.0057,,,,,,,,,,,,,248,0.1393,0.0042,503,0.1511,0.002,,,,700,0.1534,0.0027,,,,,,,2838,116.55,4.57,,,,903,119.78,3.25,1918,115.04,4.29,,,,180,118.85,1.33,180,118.85,1.33,,,,1943,101.63,18.3,,,,18,117.89,3.07,1921,101.46,18.33,,,,90,0.11,0.0001,652,0.1454,0.0028,,,,,,,9,0.1366,0.0033,,,,336,0.1446,0.0017,,,,305,0.1466,0.0028,,,,,,,149,63.06,7.86,3,110.45,7.94,146,62.08,3.83,334,107.89,1.31,334,107.89,1.31,,,,,,,7,106.61,1.78,7,106.61,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,107.08,0,,,,1,107.08,0,335,0.0989,0.0006,4,0.1474,0.0024,4,0.1474,0.0024,,,,,,,,,,,,,1,104.2,0,1,104.2,0,,,,,,,,,,,,,,367,7,640,345,,,2.9,0.09,0.64,,,0,0.646,0,0,0,0,0,0.001,0,0.008,0,0.668,0,0,0,0,0,0,0,0.001,0.013,0,0.256,0.019,0.413,0,0,0,0,0,0,0,0.004,0,0.074,0,0,0,0.002,0,0,0,0.002,0,0,0,0,0,0,0.002,0.233,0,0,0,0,0.002,0.144,0,0,0,0,0,0,0.024,0.003,0,0,0,0,0,0,0.001,0.005,0,0,0.21,0.79,,,,1.29,0.66,0.02,13,146,0.008,0,0,0.001,0,0,0,0,0,0,0.668,0,0,0.013,0.001,0,0,0,0,0,0,0.019,0,0,0,0.256,0.004,0,0,0,0,0,0,0.074,0,0,0.002,0,0,0,0,0.002,0,0,0,0.002,0,0,0,0,0,0.144,0.002,0,0,0,0,0,0.003,0.024,0,0,0,0,0,0,0,0.005,0.001,0,0,0,0,0,0,0.001,0.655,0,0.682,0,0.692,0.074,0.074,0.002,0.002,0.002,0.002,0.235,0.235,0.003,0.146,0,0.027,0,0.006,1272,1,1325,0,1344,0,143,143,3,3,3,3,456,456,284,5,53,0,11,0,0.077,0,0.142,0.146,0.133,0.076,0.035,0.009,0.002,0,0.114,0,0,0.188,0.144,0.108,0.036,0.017,0.003,0.001,0,0.101,0.001,0,0,0.159,0.125,0.11,0.066,0.041,0.019,0.005,0.002,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0.049,0.075,0.044,0.023,0.003,0.001,0.042,0.041,0.013,0.004,0.001,0,0,0.007,0.003,0.002,0,0,0,0,0,0,0.004,0.001,0,0,0,0,0,0
